,Image,Attractiveness_Score,Age_Score,Gender_Score
27350,111324529586836898395_1744459264_face0.jpg,4.6,4.6,4.0
27351,111324567895643110317_face0.jpg,7.2,9.5,4.5
27352,111324915358761269267_1744455090_face0.jpg,6.0,8.4,7.5
27353,111325067767212925779_1744477713_face0.jpg,5.9,5.4,4.7
27354,111325516714389964575_face0.jpg,1.8,3.1,2.2
27355,111327137373385706099_face0.jpg,7.6,4.8,4.8
27356,111327793416154046990_face0.jpg,6.9,3.0,5.8
27357,111327880137129760265_1744429492_face0.jpg,7.0,4.6,5.6
27358,111328462147164436411_face0.jpg,1.0,3.9,1.5
27359,111329602854710326022_face0.jpg,3.5,4.9,2.4
27360,111329602854710326022_face1.jpg,5.3,5.0,4.7
27361,111329616439351341682_1744449652_face0.jpg,6.5,4.5,5.5
27362,111329738453254808756_1744479431_face0.jpg,4.0,3.4,1.9
27363,111329945791498543084_face0.jpg,1.0,2.7,2.0
27364,111330086023289509547_face0.jpg,6.4,7.2,6.8
27365,111330089113207766955_1744437404_face0.jpg,4.6,2.3,4.0
27366,111330845416755766662_1744433265_face0.jpg,4.5,4.4,3.0
27367,111332453890773841725_1744433321_face0.jpg,5.7,4.8,5.0
27368,111332453890773841725_1744433321_face1.jpg,5.1,3.2,4.7
27369,111332527585877212376_1744479568_face0.jpg,6.2,3.2,5.5
27370,111332872150854722639_face0.jpg,6.8,6.7,7.6
27371,111333583379171524266_1744432033_face0.jpg,5.7,4.1,5.6
27372,111334133174003162944_1744455635_face0.jpg,4.1,7.3,5.7
27373,111336573918869528769_1744443511_face0.jpg,4.3,3.5,2.8
27374,111336882752829852399_face0.jpg,4.2,2.7,4.0
27375,111337048325938416749_1744442746_face0.jpg,8.5,7.0,3.3
27376,111337447583860548252_1744463555_face0.jpg,5.0,3.0,5.1
27377,111337501073405015431_face0.jpg,6.9,4.0,5.9
27378,111337501073405015431_face1.jpg,5.6,4.1,5.3
27379,111337501073405015431_face2.jpg,5.9,4.3,6.0
27380,111337908234408348164_face0.jpg,6.4,4.3,5.5
27381,111337981733094571946_face0.jpg,6.8,8.3,6.8
27382,111338297844176657118_1744433092_face0.jpg,8.7,5.2,5.6
27383,111338625029752228975_1744476041_face0.jpg,7.1,9.5,7.8
27384,111338892761504193853_face0.jpg,5.7,4.4,6.2
27385,111338978036778577014_face0.jpg,2.3,2.2,1.0
27386,111340108023850919819_1744477927_face0.jpg,6.4,9.6,8.1
27387,111340493526643399249_1744452365_face0.jpg,7.9,3.6,5.7
27388,111340932833946044732_face0.jpg,4.7,2.1,3.9
27389,111340932833946044732_face1.jpg,6.9,3.0,4.7
27390,111341023024008541452_face0.jpg,7.5,4.4,5.5
27391,111341023024008541452_face1.jpg,6.5,4.4,5.5
27392,111341613239438416190_face0.jpg,2.8,3.5,7.0
27393,111341935869627979650_1744478266_face0.jpg,4.7,3.7,6.0
27394,111342196397431167399_1744427991_face0.jpg,6.2,7.8,2.1
27395,111343179930514838587_face0.jpg,7.1,8.0,8.9
27396,111343333860743542305_1744457440_face0.jpg,7.1,4.7,6.0
27397,111343591864188653458_face0.jpg,7.4,3.9,4.7
27398,111345439758418317986_face0.jpg,5.8,3.4,4.3
27399,111346228723430700466_1744441969_face0.jpg,5.9,6.8,4.2
27400,111346343191874183086_face0.jpg,6.9,6.4,6.9
27401,111346467984963220277_face0.jpg,2.8,3.4,4.6
27402,111346467984963220277_face1.jpg,5.6,4.6,5.8
27403,111346467984963220277_face2.jpg,5.7,4.6,5.7
27404,111346487180018590431_face0.jpg,4.4,6.7,7.3
27405,111346536143996088164_1744452035_face0.jpg,5.3,8.4,7.8
27406,111346889844266156492_1744466406_face0.jpg,7.5,4.8,4.6
27407,111348193282715438608_face0.jpg,8.3,4.4,5.3
27408,111348301276820416683_face0.jpg,4.6,3.5,2.0
27409,111349131362871766668_face0.jpg,7.7,4.6,4.5
27410,111349410299893765969_face0.jpg,6.1,6.8,4.2
27411,111349410299893765969_face1.jpg,5.3,5.7,4.9
27412,111350889431768231115_face0.jpg,3.5,5.9,1.7
27413,111351344563194370586_face0.jpg,6.0,4.8,5.6
27414,111351997215075238204_1744469801_face0.jpg,5.3,7.6,7.4
27415,111352734794363944338_face0.jpg,5.9,7.5,5.9
27416,111352795447514775852_1744441430_face0.jpg,5.8,3.6,5.9
27417,111352795447514775852_1744441430_face1.jpg,5.1,3.3,5.9
27418,111353053994507521834_face0.jpg,7.0,7.6,8.0
27419,111353590437551747873_face0.jpg,3.4,3.5,2.8
27420,111354094719374017806_face0.jpg,6.6,6.0,7.6
27421,111354304989508708665_1744436002_face0.jpg,2.7,4.8,5.7
27422,111354441262506939768_face0.jpg,4.9,5.6,1.4
27423,111354730659485853068_face0.jpg,4.2,5.1,3.1
27424,111354730659485853068_face1.jpg,3.0,4.3,3.6
27425,111355057911059747727_1744466244_face0.jpg,4.3,6.0,6.9
27426,111355222400381919870_1744461619_face0.jpg,8.1,8.0,7.9
27427,111355506036615929446_face0.jpg,1.5,4.3,1.9
27428,111356002710807686199_face0.jpg,7.5,4.6,5.3
27429,111356540687920908239_face0.jpg,7.7,4.6,5.1
27430,111356941456037546500_face0.jpg,2.8,3.1,2.1
27431,111357356093920878747_1744435512_face0.jpg,5.2,4.1,5.9
27432,111358183346412741575_face0.jpg,4.1,4.8,6.9
27433,111358520539579413323_face0.jpg,5.7,3.3,6.4
27434,111358520539579413323_face1.jpg,5.4,3.6,6.0
27435,111358664696286100488_face0.jpg,5.6,6.7,8.4
27436,111359137836182299362_1744435243_face0.jpg,5.3,4.5,6.2
27437,111359507326618085277_face0.jpg,1.7,2.6,6.7
27438,111361136291556336912_1744473619_face0.jpg,3.2,5.3,6.9
27439,111361289974931313179_face0.jpg,1.0,1.0,3.3
27440,111362325568211304119_1744453454_face0.jpg,7.4,3.0,5.9
27441,111362381879606083610_face0.jpg,4.7,4.2,3.4
27442,111363043057080462999_1744468227_face0.jpg,3.2,7.4,1.9
27443,111363102949382715270_face0.jpg,5.6,5.9,6.3
27444,111363307830588170424_1744472826_face0.jpg,7.2,3.6,5.8
27445,111363852258236526780_face0.jpg,1.2,2.4,2.6
27446,111364906864467808948_1744477671_face0.jpg,6.3,6.1,4.4
27447,111365107994063609371_face0.jpg,6.3,4.7,6.2
27448,111365204718053127800_1744477594_face0.jpg,5.4,4.2,5.1
27449,111365204718053127800_1744477594_face1.jpg,4.5,3.2,5.4
27450,111365614424451889980_face0.jpg,3.9,5.5,8.5
27451,111365740671661549244_1744464012_face0.jpg,7.9,3.6,4.9
27452,111366046385490733143_1744473298_face0.jpg,3.5,2.7,2.1
27453,111366149462637661688_face0.jpg,5.4,5.4,3.5
27454,111367276737522248032_1744438305_face0.jpg,3.9,3.3,4.6
27455,111367506258276819068_face0.jpg,4.8,7.7,7.4
27456,111367547093351684802_face0.jpg,5.2,4.1,5.5
27457,111367662557204622589_1744427923_face0.jpg,5.2,6.9,8.6
27458,111368351686806800955_face0.jpg,6.6,7.7,7.2
27459,111368351686806800955_face1.jpg,6.4,3.7,5.8
27460,111368418781476872531_1744450926_face0.jpg,6.2,8.3,7.0
27461,111368718314617301969_face0.jpg,1.8,5.6,7.0
27462,111368721158733540472_face0.jpg,1.0,2.9,4.0
27463,111368826050812988516_1744447877_face0.jpg,5.7,4.1,5.8
27464,111368826050812988516_1744447877_face1.jpg,6.8,4.0,5.8
27465,111369235050528824875_1744433684_face0.jpg,2.3,5.9,3.1
27466,111370089925079038592_face0.jpg,2.2,4.5,1.0
27467,111370093581579024143_1744458480_face0.jpg,6.3,4.0,5.5
27468,111371507461267777548_1744452270_face0.jpg,5.2,6.6,1.4
27469,111372442465222852672_1744430924_face0.jpg,5.3,6.2,6.8
27470,111372669756610881922_face0.jpg,7.8,10.0,6.0
27471,111373064958114017669_face0.jpg,2.1,5.7,2.0
27472,111373651431844818411_face0.jpg,8.1,5.8,1.9
27473,111373678215257283146_1744434530_face0.jpg,3.8,2.4,4.2
27474,111373895210885161074_face0.jpg,6.1,6.1,7.4
27475,111375423918272155809_1744433980_face0.jpg,5.6,8.4,7.7
27476,111375798337070974185_face0.jpg,7.9,3.9,4.8
27477,111376238664295667842_face0.jpg,3.5,5.5,1.1
27478,111376368468592990479_face0.jpg,6.7,4.4,5.6
27479,111376837374907166688_face0.jpg,8.8,6.5,8.5
27480,111378055484584052693_face0.jpg,1.4,1.5,7.0
27481,111378395601081449744_face0.jpg,3.4,1.0,3.5
27482,111378406160830434453_face0.jpg,6.5,3.8,5.9
27483,111378406160830434453_face1.jpg,6.6,3.4,6.1
27484,111378648160874119407_face0.jpg,3.9,4.1,6.4
27485,111379057959097230827_face0.jpg,4.8,6.8,6.6
27486,111379104953906531373_face0.jpg,7.9,7.8,8.4
27487,111379607575657261221_face0.jpg,6.9,6.7,7.0
27488,111379607575657261221_face1.jpg,4.8,4.1,4.8
27489,111379702078301944841_face0.jpg,6.5,6.3,8.6
27490,111379748940195573531_face0.jpg,4.7,6.9,7.4
27491,111380140001306023233_1744432318_face0.jpg,3.3,5.0,2.5
27492,111380582182419608083_face0.jpg,7.1,4.2,5.6
27493,111380582182419608083_face1.jpg,6.2,4.1,5.5
27494,111380943072444765866_face0.jpg,7.0,7.1,1.3
27495,111381579860694590864_face0.jpg,5.2,4.0,3.8
27496,111381815835329375532_face0.jpg,4.8,4.2,6.0
27497,111381946763854016797_face0.jpg,5.9,4.4,5.3
27498,111382259021341321559_face0.jpg,7.4,4.1,6.1
27499,111383507854975483543_face0.jpg,6.0,4.0,5.8
27500,111383708633392998818_1744437722_face0.jpg,5.6,4.5,5.9
27501,111385102090706681150_1744454828_face0.jpg,1.0,2.0,1.6
27502,111385147175011957399_face0.jpg,8.1,7.6,7.4
27503,111385177424921199237_face0.jpg,7.2,5.5,5.8
27504,111385342375072759175_1744448961_face0.jpg,4.7,7.3,7.7
27505,111385411985959723019_face0.jpg,7.5,3.7,5.6
27506,111385411985959723019_face1.jpg,6.7,4.0,6.0
27507,111385530854877192257_face0.jpg,8.0,8.2,7.3
27508,111385933775432152664_face0.jpg,8.5,7.3,8.1
27509,111386586480316805217_1744427357_face0.jpg,7.5,3.9,4.4
27510,111386586480316805217_1744427569_face0.jpg,7.5,3.9,4.4
27511,111386586480316805217_face0.jpg,7.5,3.9,4.4
27512,111387106857999864950_1744475089_face0.jpg,5.4,3.5,4.8
27513,111387202862106878068_1744478538_face0.jpg,5.0,3.7,3.5
27514,111387590678411013824_face0.jpg,2.0,5.9,2.2
27515,111387871430017472724_face0.jpg,5.9,4.2,5.6
27516,111387871430017472724_face1.jpg,5.5,4.3,5.7
27517,111388406831652307555_face0.jpg,3.6,1.1,3.4
27518,111388520183149096620_face0.jpg,7.3,4.1,5.5
27519,111388520183149096620_face1.jpg,8.0,4.6,6.0
27520,111388520183149096620_face2.jpg,7.5,4.6,5.8
27521,111388756357833248232_face0.jpg,4.1,3.4,3.9
27522,111389447828913438803_face0.jpg,2.8,7.1,7.7
27523,111389528859174735784_1744447332_face0.jpg,4.6,5.9,2.3
27524,111390167605361777013_face0.jpg,2.8,2.6,2.7
27525,111390182649808599116_face0.jpg,6.7,3.5,6.3
27526,111390219125940819467_face0.jpg,5.1,7.3,8.3
27527,111390331470484529235_face0.jpg,5.9,5.2,1.8
27528,111390800890147963970_face0.jpg,7.4,4.6,6.0
27529,111391049867745257829_face0.jpg,8.2,4.7,5.7
27530,111391202454702041625_1744450745_face0.jpg,6.0,4.8,6.4
27531,111391884357138325148_1744467344_face0.jpg,6.7,3.3,5.3
27532,111391884357138325148_1744467344_face1.jpg,5.7,5.4,3.7
27533,111391917031051673502_face0.jpg,4.2,3.9,5.4
27534,111391989522149310443_face0.jpg,4.3,5.1,2.8
27535,111392158113567500227_1744475935_face0.jpg,3.6,6.6,5.9
27536,111392371147198323413_face0.jpg,6.6,9.2,7.7
27537,111393110746477022593_1744430923_face0.jpg,6.6,4.1,5.9
27538,111393611783683929128_1744451288_face0.jpg,2.9,5.0,7.3
27539,111393665365430091918_face0.jpg,6.1,3.8,5.5
27540,111393913759349697630_1744429823_face0.jpg,3.0,3.7,2.2
27541,111394339857959087564_1744442410_face0.jpg,8.0,4.0,5.2
27542,111394551446381972565_1744454898_face0.jpg,4.3,7.5,8.2
27543,111395793265376109083_face0.jpg,1.9,4.5,1.0
27544,111395827894173095613_1744475348_face0.jpg,3.1,6.3,7.4
27545,111396019609448298058_face0.jpg,5.5,4.1,5.4
27546,111396019609448298058_face1.jpg,5.9,4.2,5.2
27547,111396741015591843695_face0.jpg,7.4,3.7,5.4
27548,111397452679462111474_face0.jpg,8.8,8.2,2.0
27549,111397462883083642518_1744472409_face0.jpg,1.0,1.5,2.6
27550,111397889428366391615_face0.jpg,6.8,4.3,4.5
27551,111398100921584591823_face0.jpg,4.2,6.4,7.6
27552,111399123828681410132_face0.jpg,6.7,7.7,7.1
27553,111399283284051103395_face0.jpg,3.5,6.6,6.8
27554,111399308417351886237_1744457345_face0.jpg,2.5,5.9,1.7
27555,111399541830234323991_1744448651_face0.jpg,4.6,4.1,4.0
27556,111399994180118456568_face0.jpg,7.3,4.1,5.4
27557,111400486828812017439_face0.jpg,4.7,9.0,8.3
27558,111401053377546846145_1744452702_face0.jpg,4.6,5.9,2.2
27559,111401987818891072914_face0.jpg,5.4,7.1,8.1
27560,111402483021168414203_face0.jpg,4.8,7.6,7.4
27561,111402539722299730793_1744468146_face0.jpg,2.9,3.3,4.9
27562,111403285155312971025_face0.jpg,1.0,2.3,1.3
27563,111403346572782809625_face0.jpg,4.0,5.8,7.9
27564,111403441016486165281_1744435218_face0.jpg,5.1,8.2,6.9
27565,111403969941289309175_face0.jpg,3.3,5.1,3.6
27566,111404011658483327567_face0.jpg,1.0,3.5,1.9
27567,111405911808033724962_1744467829_face0.jpg,1.6,4.1,7.0
27568,111406180558706520238_1744474403_face0.jpg,5.3,3.2,4.9
27569,111406615704917104908_face0.jpg,6.8,6.5,2.6
27570,111407937860151412221_1744478195_face0.jpg,5.0,8.3,6.7
27571,111409987294584557363_1744460148_face0.jpg,6.4,4.3,6.1
27572,111410219929479286721_face0.jpg,8.3,8.6,7.7
27573,111410265029169146697_1744450986_face0.jpg,5.0,7.3,2.7
27574,111412068413091157929_1744471429_face0.jpg,7.2,6.9,8.1
27575,111412966104610005863_face0.jpg,5.9,8.2,6.9
27576,111412976624004305943_1744446923_face0.jpg,2.3,4.9,3.6
27577,111412976624004305943_1744446923_face1.jpg,3.6,4.2,4.9
27578,111413587994277408453_face0.jpg,3.9,7.1,2.0
27579,111414570242849367663_face0.jpg,2.8,9.6,7.7
27580,111414848625816789836_face0.jpg,2.9,1.6,5.3
27581,111414848625816789836_face1.jpg,4.1,4.7,6.2
27582,111414885883382612277_1744461299_face0.jpg,5.5,4.8,6.6
27583,111417500087366543836_face0.jpg,4.9,5.2,2.3
27584,111417869368449688952_face0.jpg,6.6,4.0,6.1
27585,111418182082994745903_face0.jpg,2.0,5.6,1.8
27586,111418450305766050392_1744451770_face0.jpg,3.9,6.5,8.1
27587,111419961856265657544_1744441308_face0.jpg,7.6,4.5,3.0
27588,111420119483894536668_face0.jpg,3.3,3.8,1.8
27589,111421752415292378977_1744471827_face0.jpg,1.2,1.9,1.4
27590,111422094641798468476_face0.jpg,7.4,4.2,4.8
27591,111422131004354635598_1744478246_face0.jpg,7.3,4.5,5.0
27592,111422297941457679637_1744456493_face0.jpg,5.7,7.9,8.2
27593,111423643461333091367_face0.jpg,3.2,6.7,7.3
27594,111423925715223151505_1744432737_face0.jpg,1.9,3.1,3.0
27595,111423925715223151505_1744432737_face1.jpg,2.1,4.2,2.9
27596,111424351232663524744_1744449029_face0.jpg,3.6,6.6,6.2
27597,111424500515813458358_face0.jpg,5.9,6.9,7.9
27598,111424579946513524891_face0.jpg,3.5,4.9,4.8
27599,111424870025789377427_face0.jpg,3.4,4.3,4.4
27600,111424945195406219937_face0.jpg,6.1,7.8,6.9
27601,111425278898293196597_face0.jpg,5.0,4.0,5.1
27602,111425683043806827108_face0.jpg,3.2,6.8,8.1
27603,111425683043806827108_face1.jpg,1.8,4.3,3.9
27604,111425706275641496320_1744467424_face0.jpg,6.6,8.4,7.2
27605,111425776457026791985_face0.jpg,6.9,7.7,7.6
27606,111426798433175251900_face0.jpg,4.0,5.3,1.4
27607,111427077223756517020_face0.jpg,2.2,1.3,2.1
27608,111429450484239295385_face0.jpg,1.0,4.8,2.9
27609,111429841674393323749_1744437019_face0.jpg,4.0,5.6,3.3
27610,111429921311157902922_face0.jpg,7.4,8.6,7.7
27611,111430370154712379267_face0.jpg,5.0,5.5,6.1
27612,111430388267974342836_1744449784_face0.jpg,3.2,3.6,2.5
27613,111430708559226976121_face0.jpg,3.6,5.8,6.3
27614,111430724265091096376_face0.jpg,3.7,4.9,5.3
27615,111431856753567838281_face0.jpg,5.2,3.7,5.3
27616,111431927058174821209_face0.jpg,7.7,4.6,5.1
27617,111432811439952088524_1744444152_face0.jpg,7.7,4.2,5.5
27618,111432811439952088524_1744444152_face1.jpg,7.8,4.7,5.0
27619,111433984154119700847_1744432497_face0.jpg,5.2,4.8,6.5
27620,111434603406453129314_face0.jpg,3.8,3.1,2.8
27621,111434677751654233371_face0.jpg,4.9,7.1,8.2
27622,111435007332220767568_1744450539_face0.jpg,4.3,6.7,2.3
27623,111435188461334807708_face0.jpg,6.6,2.9,5.6
27624,111435246346044383487_1744477498_face0.jpg,2.3,3.6,2.8
27625,111435246346044383487_1744477498_face1.jpg,5.4,4.0,4.8
27626,111436289249623942908_1744447713_face0.jpg,2.0,5.8,1.5
27627,111436709158836033309_face0.jpg,2.6,1.0,1.2
27628,111437573274569655938_1744467838_face0.jpg,6.1,4.1,4.7
27629,111437965968197040194_1744460800_face0.jpg,7.1,4.6,5.4
27630,111438372039477330754_face0.jpg,8.3,9.7,8.4
27631,111439226348346654111_face0.jpg,3.7,6.5,7.9
27632,111439946447388671160_face0.jpg,1.5,1.8,1.5
27633,111439981368121809091_1744468439_face0.jpg,2.6,3.3,1.7
27634,111440123775064119910_1744452114_face0.jpg,5.5,4.4,5.3
27635,111440431674066621424_face0.jpg,8.5,6.4,8.5
27636,111441534074675225403_1744445154_face0.jpg,3.8,5.2,3.2
27637,111441797616972326505_face0.jpg,4.5,8.6,7.6
27638,111442096790700305234_1744452754_face0.jpg,4.8,5.5,4.5
27639,111442433219530923149_1744446464_face0.jpg,3.8,6.5,5.6
27640,111443178264754458449_1744454132_face0.jpg,3.1,6.5,1.0
27641,111443911291386861695_face0.jpg,5.5,3.9,5.8
27642,111445042880800547488_face0.jpg,2.1,7.6,7.8
27643,111445506816030784840_1744461363_face0.jpg,7.0,8.1,8.0
27644,111446451583473289502_1744431688_face0.jpg,6.1,7.9,5.3
27645,111447591281899517918_face0.jpg,7.3,4.3,5.0
27646,111448523895242476698_face0.jpg,3.8,8.1,8.0
27647,111448955652422757438_1744478010_face0.jpg,4.3,5.7,7.2
27648,111449511292290886759_1744475909_face0.jpg,7.8,3.2,5.2
27649,111449830416930686873_face0.jpg,5.6,3.3,6.1
27650,111449830416930686873_face1.jpg,5.2,3.6,5.6
27651,111450408402256369916_1744452447_face0.jpg,5.9,3.9,5.8
27652,111450602246259557344_face0.jpg,5.5,9.8,7.0
27653,111450644598281000503_face0.jpg,7.1,3.5,6.0
27654,111451755156844990576_1744439541_face0.jpg,4.9,6.5,3.4
27655,111452030539946804985_1744461418_face0.jpg,8.6,4.8,5.7
27656,111452030539946804985_1744461418_face1.jpg,8.3,4.5,5.5
27657,111453016760046229172_1744454619_face0.jpg,3.8,3.2,2.5
27658,111453379887020650239_face0.jpg,6.0,7.2,1.7
27659,111453632105413748990_1744429780_face0.jpg,3.8,3.9,5.8
27660,111454236402052262015_face0.jpg,3.8,2.7,4.4
27661,111454236402052262015_face1.jpg,2.7,1.6,3.5
27662,111454364033167200626_face0.jpg,4.4,8.5,6.0
27663,111454524354628125197_face0.jpg,7.3,8.9,6.2
27664,111454833212670097341_1744450530_face0.jpg,5.3,4.4,5.6
27665,111454934504781977037_1744444067_face0.jpg,1.9,2.7,2.6
27666,111455092488982038757_face0.jpg,4.4,5.7,1.3
27667,111455114997451721086_face0.jpg,4.4,9.6,7.6
27668,111456188796242790325_1744454016_face0.jpg,6.9,10.0,7.5
27669,111456591562483995998_face0.jpg,5.2,7.2,6.3
27670,111456788734609288991_face0.jpg,2.2,2.2,2.0
27671,111457053606239998140_face0.jpg,7.2,4.4,5.7
27672,111457053606239998140_face1.jpg,8.0,4.5,5.7
27673,111457053606239998140_face2.jpg,7.0,4.4,5.8
27674,111457053606239998140_face3.jpg,7.6,4.1,5.8
27675,111457053606239998140_face4.jpg,8.5,3.9,5.5
27676,111457152922024092385_face0.jpg,1.7,2.0,6.2
27677,111457472689531019328_1744447280_face0.jpg,6.6,7.5,8.1
27678,111457548574535177447_1744451022_face0.jpg,4.6,4.6,5.7
27679,111457913995282320944_1744462427_face0.jpg,7.4,4.2,5.7
27680,111458505291998013401_face0.jpg,6.3,6.3,7.4
27681,111461720913855725586_1744451297_face0.jpg,3.4,3.3,1.7
27682,111461864618419861814_face0.jpg,7.0,3.9,5.9
27683,111462366915458534933_face0.jpg,2.8,2.0,1.2
27684,111462807219669945599_face0.jpg,2.9,4.6,3.1
27685,111463486338455230100_face0.jpg,4.7,8.6,7.5
27686,111463718210965104197_1744473808_face0.jpg,6.7,8.5,7.3
27687,111463756539232431143_face0.jpg,6.9,8.7,6.8
27688,111464549967114995786_face0.jpg,1.4,3.5,1.9
27689,111465214711398862019_face0.jpg,1.3,2.5,2.5
27690,111465803575944119542_1744434996_face0.jpg,6.8,4.9,2.3
27691,111466548743442783713_1744437702_face0.jpg,3.9,1.7,3.1
27692,111466600985071814566_1744472454_face0.jpg,4.5,3.9,2.5
27693,111466682749283272795_face0.jpg,8.0,4.2,5.4
27694,111466779975132565915_face0.jpg,3.7,7.5,7.4
27695,111466865146324480391_face0.jpg,5.7,3.5,5.9
27696,111467165235249160930_face0.jpg,2.3,3.1,4.4
27697,111467684959095365929_face0.jpg,6.3,7.6,8.1
27698,111471118116548742086_face0.jpg,5.8,6.5,7.2
27699,111471759057534194540_1744457120_face0.jpg,8.1,6.1,5.2
27700,111472006601750976867_face0.jpg,4.7,4.6,4.4
27701,111472006601750976867_face1.jpg,5.6,3.8,5.1
27702,111472275977547017844_face0.jpg,5.7,7.4,2.2
27703,111472494998490783830_face0.jpg,5.3,4.3,4.8
27704,111472494998490783830_face1.jpg,6.7,4.2,5.4
27705,111473085556496445951_1744436433_face0.jpg,4.3,4.1,5.7
27706,111473085556496445951_1744436433_face1.jpg,5.8,4.1,5.9
27707,111473085556496445951_1744436433_face2.jpg,5.7,4.2,5.7
27708,111473783644719898358_1744479252_face0.jpg,1.4,3.1,6.8
27709,111473796322899787456_face0.jpg,7.0,6.6,6.5
27710,111473796322899787456_face1.jpg,3.7,4.5,2.1
27711,111474632220495582379_1744456016_face0.jpg,3.1,8.9,6.8
27712,111474953598097742931_1744433271_face0.jpg,3.9,7.1,7.5
27713,111474969753721058291_face0.jpg,4.5,3.8,4.5
27714,111475192537972016353_face0.jpg,1.1,6.5,6.5
27715,111475378344224975528_face0.jpg,3.5,5.9,6.3
27716,111475378344224975528_face1.jpg,2.5,5.1,2.9
27717,111477150033569298628_1744468966_face0.jpg,5.5,6.4,2.0
27718,111478636422756589192_face0.jpg,3.3,4.9,1.8
27719,111480482096297363171_1744460049_face0.jpg,4.4,6.2,3.5
27720,111480593316083357151_face0.jpg,4.7,3.9,2.7
27721,111482565427409693465_1744476325_face0.jpg,5.3,4.3,5.4
27722,111483437900003452464_face0.jpg,4.4,7.3,7.1
27723,111483487433643700615_face0.jpg,1.0,1.0,1.5
27724,111484215631664076443_1744438883_face0.jpg,1.5,5.4,7.0
27725,111484643334987189655_face0.jpg,7.0,4.5,6.3
27726,111484643334987189655_face1.jpg,5.9,4.4,5.1
27727,111485972238868304210_face0.jpg,6.3,4.3,3.2
27728,111486129499290018037_face0.jpg,6.9,8.2,7.6
27729,111486156769200153917_1744431055_face0.jpg,2.3,3.8,5.1
27730,111486701068522085608_1744468318_face0.jpg,2.1,2.9,7.3
27731,111486924763878627813_face0.jpg,3.2,3.9,2.2
27732,111486937685790920695_face0.jpg,4.8,3.4,5.1
27733,111486937685790920695_face1.jpg,6.8,4.5,5.7
27734,111486937685790920695_face2.jpg,8.0,3.9,6.1
27735,111487234325904566674_face0.jpg,5.1,7.2,1.5
27736,111487493742649211493_face0.jpg,4.6,5.4,2.1
27737,111487730120874247495_face0.jpg,7.9,4.4,5.2
27738,111488044294150133724_1744459124_face0.jpg,2.3,3.5,2.1
27739,111488178307672065132_face0.jpg,9.9,7.5,6.0
27740,111488178307672065132_face1.jpg,5.7,4.0,3.2
27741,111488669313701555611_1744447332_face0.jpg,3.4,4.9,5.7
27742,111488681515274878314_face0.jpg,2.0,4.3,1.9
27743,111488836988448841984_1744429728_face0.jpg,1.8,3.8,1.3
27744,111489256204417679529_face0.jpg,5.3,1.0,3.0
27745,111489308719192558943_1744451974_face0.jpg,5.0,7.1,7.6
27746,111490608006771158352_1744464097_face0.jpg,8.1,5.0,5.7
27747,111490608006771158352_1744464097_face1.jpg,8.2,5.1,5.2
27748,111491264441138256916_1744459185_face0.jpg,3.7,3.7,1.9
27749,111491381482892657452_face0.jpg,9.5,7.9,5.2
27750,111492433167726525793_face0.jpg,5.5,3.9,5.7
27751,111492505964745541555_face0.jpg,8.2,4.3,5.6
27752,111492540070964202189_face0.jpg,10.0,6.1,6.3
27753,111493603679697228888_1744464055_face0.jpg,4.7,4.4,4.8
27754,111493637484432905816_1744464170_face0.jpg,1.7,5.1,8.1
27755,111494436124344163225_1744432661_face0.jpg,4.2,5.4,6.4
27756,111495144321147558053_face0.jpg,5.9,4.7,5.9
27757,111495469414295638627_face0.jpg,3.5,7.1,1.2
27758,111495780901729575411_face0.jpg,3.3,2.4,4.2
27759,111496929571327863938_face0.jpg,1.6,2.6,4.1
27760,111497053486193714205_face0.jpg,5.6,3.1,5.1
27761,111497494325477206985_face0.jpg,2.8,6.0,1.0
27762,111497539949902091097_face0.jpg,4.4,6.7,2.4
27763,111497797822581170327_face0.jpg,6.8,4.4,5.7
27764,111497827564160613142_1744463051_face0.jpg,6.2,5.2,3.8
27765,111499034497381583759_face0.jpg,6.7,4.3,5.3
27766,111499117416182145605_face0.jpg,5.4,6.9,7.6
27767,111499141985523883683_face0.jpg,7.5,8.6,6.5
27768,111499483603303762743_face0.jpg,4.2,3.7,4.2
27769,111499754935661455770_face0.jpg,7.9,4.6,4.9
27770,111500066753594280285_face0.jpg,3.8,6.9,7.5
27771,111500275316396280320_face0.jpg,8.0,6.1,3.5
27772,111501545727345467517_1744450385_face0.jpg,4.6,4.8,1.8
27773,111502021120740731696_face0.jpg,3.4,2.5,5.5
27774,111502021120740731696_face1.jpg,4.7,2.2,3.4
27775,111502024845852884184_face0.jpg,5.8,4.3,5.9
27776,111502165380048775104_face0.jpg,6.8,9.5,7.0
27777,111503020201069588839_face0.jpg,3.3,1.8,3.0
27778,111503122929035249794_1744478238_face0.jpg,6.9,1.4,3.7
27779,111504628786028537660_1744433397_face0.jpg,4.4,3.7,4.5
27780,111507207487388454405_face0.jpg,6.2,4.2,5.4
27781,111507512756127275834_face0.jpg,5.0,3.3,5.2
27782,111507516813043042532_face0.jpg,3.9,6.6,4.0
27783,111507516813043042532_face1.jpg,2.6,4.0,6.2
27784,111507562078265899087_1744443894_face0.jpg,7.9,4.3,4.7
27785,111507668642906934879_face0.jpg,5.5,4.0,5.8
27786,111508083230134297196_face0.jpg,4.2,4.4,4.7
27787,111508826725827799481_face0.jpg,3.3,3.3,2.6
